HREF,ID,BRAND,NAME,OLD_PRICE,NEW_PRICE,DESC,DATE_SCRAPED,FAILMSG
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_153_154&products_id=23529,23529,BIOTHERM,Aquasource Deep Serum (All Skin Types - W-O Box) (5ml),S$8.50,S$2.80,"
									


									


																		

0% SAVING

Retail Price: S$ 8.50 (5ml)




Deep moisture and light concentrate



92% of women who tried Aquasource Deep Serum felt their skin deeply hydrated, luminous and more uniform.



3x more concentrated in thermal plankton cellular water and mannose ( than aquasource) Aquasource deep serum is a deep moisture and light concentrate that leaves skin deeply bound with water: plump, fresh and silky.																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_157_158&products_id=37817,37817,LANCOME,Advanced Genifique Yeux Light Pearl Eye Illuminator Youth Activating Concentrate (With Box) (5ml),S$27.50,S$10.00,"
									


									


																		








For a younger-looking and brighter eye contour






With the unique massaging 360° Light Pearl™ applicator, our multitasking skincare eye serum refreshes eyes by smoothing the appearance of fine lines and wrinkles, reducing dark circles and under eye bags.




Benefits: Reduces the appearance of under eye bags, crow's feet, wrinkles and fine lines around the eye contour and dark circles. Eye area appears brighter and smoother.







																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_145_146&products_id=20114,20114,LANEIGE,Water Bank Mineral Skin Mist -For All Skin Types (30ml),S$8.80,S$6.00,"
									


									


																		

32% SAVING

Retail Price: S$ 8.80 (30ml)




Improve your skin esteem with 24 hours


continuous hydration






A moisturizing mineral mist that instantly resets dry and fitgured skin






Product Benefits




A moisturizing mineral mist that instantly resets dry and fatigued skin with refreshing micro moisture, energizes the skin with stimulating scent, and purifies the skin to remove the protein dust that causes cell aging.






A moisturizing mineral mist that hydrates and refreshes dry and fatigued skin with Optimal Mineral Water that fortifies skin cells for improved moisture retention; anti-oxidizing effect that suppresses inflammation and increases enforcement of skin tissue; energizing scent that gives the skin vitality and energy based on analysis of brainwave and heartbeat; and revitalizes the purifying filter inside skin to discharge protein residues accumulated by external aggressors. 






How to Use


Close your eyes and gently spray over your face from a 20-30cm distance after cleansing or when you feel dry (recommended amount of use: 3-4 pumps).


You may use it over makeup.


Please shake well before use as there may be sediments. 																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=305_306&products_id=3903,3903,BBW SELECTIONS,SPA Vitalizer Shower Head  (1pc),S$149.00,S$110.00,"
									


									


																		

26% SAVING

Retail Price: S$ 149.00 (1pc)


  


    


      


        


      


      


        

Spa Vitalizer carries a ceramic ball which has special function of antibacterial, water activity, remains chlorine reduction, and far infrared rays. A ceramic ball emits far-infrared rays. The water momentarily exposed to far-infrared rays makes water molecule clusters small (a lump of water molecule), and it becomes easy to permeate the skin, a scalp, and hair.


      


      


        






        Quantity:
            










      


      


    


  


  


    


  


  


    


      


        


        


        


      


      


        

Spa Vitalizer ionize and removes 99% of harmful chlorine(causes of dryness and aging) to skin and hair. Hot water with small cluster promotes moisturizing effect. Then skin becomes more healthy and youthful. Spa Vitalizer is suitable for the person who has itchiness with dry skin and often has trouble with the skin or babies.


      


      


        


      


      


        

Negative Ions proven to relieve stress, alleviate depression and improve the immune system.


      


    


  


  


    


      


        


        


        

The Spa Vitalizer's special steel plate has 300 holes, each one 0.3mm in diameter. 


          Coupled with the showerhead's specific design to induce the water to rotate, vast quantities of negative ions are generated.


      


    


  


  


    


  


  


    


  


  


    

Spa Vitalizer also makes easy to remove a effete matter and sebum at very deep inside of the pore of the skin, which is normally difficult to remove by normal shower. Especially for those people who has thinning hair, loss of hair, as a one of the solution. Shiny and pliant hair will be possible.


  


  


    


  


  


    


      


        


        


      


        

The scalp before shampoo
          (the root of the hair is encrusted
          with sebum)


        


        

Using Spa Vitalizer for 2 weeks
          (amount of hampoo used was 
          1/2 and no conditioner)


        


        

(Reference) A photo after 
          shampoo by a professional
          esthetician


      


    


  


  


    


  


  


    


  


  


    


  


  


    


  


  


    


      


        

The water is almost like mist and amazingly soft. Very nice feeling while taking shower. (Accountant, Age:27)


      


      


        

My hair is quite thick and I usually use lots of conditioner, but now I don't need so much.

 
          (Sales, Age:35)


      


      


        

My loss of hair is apparently less and my hair is getting stronger and silkier.


          I won't complomise for a normal shower head... (Marketing, Age:33)


      


      


        

I think my hair is growing faster after using a few weeks. (Self employed, Age:41)


      



    


  


  
  


    


  


  


    


  


  


    

This specially manufactured ceramic balls can withstand lifetime usage.


    Replace the cartridge every 6 months for better usage efficiency.


  


  


    


  


  


																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=249_284&products_id=18191,18191,SKII,Men Moisturizing Cleanser [REGULAR] (120g),S$93.00,S$62.00,"
									


									


																		

Men Moisturizing Cleanser


This easy-to-rinse cleanser lathers into a fine foam that removes dirt from the pores and purifies your skin.




Benefits :


Deeply cleanses skin and pores by removing dirt and blackheads, Moisturizing




How to use :


Wet face lightly, then take an appropriate amount onto your palm and use water to work cleanser into lather. Cleanse face gently and then rinse off thoroughly.

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_149_151&products_id=2249,2249,SKII,Whitening Source Derm-Brightener (75g),S$187.00,S$122.00,"
									


									


																		

This whitening beauty emulsion is designed to moisturize and even out your skin tone, to give you clear, translucent skin.

HOW TO USE

 

Apply
twice a day. Spread evenly until fully absorbed by skin. See below on
how to use the tub to dispense appropriate amount of Derm Brightener:

																		


								",'2017-05-23,
,,,,,,,,
http://sg.bestbuy-world.com/index.php?main_page=product_info&cPath=140_145_147&products_id=15440,15440,SKII,Facial Treatment Essence [REGULAR] (330ml),S$349.00,S$238.00,"
									


									


																		

With More than 90% Pitera , a unique ingredient enriched with essential vitamins, minerals and amino acids that closely match your skin, SK-II Facial Treatment Essence is necessary for radiant healthy-looking skin. Women all over the world affectionately call it their ""Miracle Water"" for bringing back their skin to its optimum condition in only 28 days*.

* 88% of women experienced a noticeable difference in their skin after using SK-II Facial Treatment Essence for 28 days. (Galaxy Research - May 2007)

HOW TO USE

Use twice daily, morning and night. After cleansing, gently pat face and neck using a cotton pad soaked with Facial Treatment Essence. You can even use it on the eye area.

																		


								",'2017-05-23,
